"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESICBUS","201602","261.866","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201603","270.358","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201604","268.343","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201605","278.049","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201606","285.489","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201607","297.105","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201608","304.011","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201609","284.081","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201610","278.41","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201611","267.574","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201612","268.239","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201613","3332.552","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201701","268.897","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201702","254.309","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201703","274.769","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201704","269.202","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201705","283.655","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201706","291.38","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201707","299.595","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201708","304.127","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201709","285.039","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201710","282.565","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201711","271.102","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201712","273.785","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201713","3358.425","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201801","272.584","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201802","258.156","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201803","276.553","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201804","269.833","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201805","292.196","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201806","291.85","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201807","304.696","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201808","314.265","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201809","292.337","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201810","291.046","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201811","276.776","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201812","274.005","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201813","3414.295","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201901","281.864","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201902","260.838","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201903","276.689","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201904","274.529","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201905","288.864","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201906","289.993","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201907","309.646","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201908","310.703","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201909","293.979","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201910","287.96","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201911","271.679","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201912","273.283","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","201913","3420.028","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202001","275.036","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202002","269.216","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202003","276.135","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202004","248.363","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202005","253.42","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202006","267.653","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202007","289.196","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202008","294.681","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202009","276.293","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202010","281.051","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202011","270.117","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202012","271.226","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202013","3272.388","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202101","272.105","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202102","253.325","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202103","264.606","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202104","271.803","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202105","285.593","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202106","295.826","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202107","310.67","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202108","312.459","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202109","292.808","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202110","291.235","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202111","281.644","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202112","282.02","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202113","3414.093","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202201","286.547","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202202","262.357","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202203","285.513","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202204","281.224","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202205","293.738","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202206","302.698","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202207","308.513","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202208","317.804","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202209","295.307","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202210","290.078","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202211","278.765","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202212","279.279","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202213","3481.823","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202301","274.352","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202302","260.845","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202303","282.572","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202304","272.998","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202305","289.009","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202306","294.091","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202307","308.876","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202308","313.934","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202309","295.043","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202310","293.358","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202311","279.908","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202312","278.596","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202313","3443.58","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202401","281.549","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202402","267.08","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202403","283.537","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202404","280.05","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202405","299.919","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202406","301.778","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202407","316.796","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202408","320.208","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202409","299.982","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202410","301.463","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202411","287.867","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202412","289.772","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202413","3530.001","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202501","290.774","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202502","272.506","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202503","286.28","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202504","289.581","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202505","299.646","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202506","309.585","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202507","324.504","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202508","324.328","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202509","303.903","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"ESICBUS","202510","300.318","12","Electricity Sales to Ultimate Customers in the Industrial Sector","Trillion Btu"
"TNICBUS","194913","12979.35","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195013","14319.447","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195113","15626.384","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195213","15204.621","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195313","15951.164","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195413","14962.142","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195513","16932.953","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195613","17492.547","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195713","17470.966","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195813","16728.324","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","195913","17542.67","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196013","18029.631","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196113","18089.349","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196213","18761.957","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196313","19596.874","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196413","20748.608","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196513","21525.923","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196613","22548.678","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196713","22633.238","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196813","23609.574","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","196913","24514.546","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197013","24866.23","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197113","24684.705","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197213","25651.534","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197301","2213.463","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197302","2025.579","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197303","2114.835","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197304","2102.794","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197305","2268.268","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197306","2152.412","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197307","2209.984","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197308","2334.475","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197309","2254.637","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197310","2450.271","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197311","2464.902","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197312","2413.569","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197313","27005.56","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197401","2121.046","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197402","2053.889","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197403","2107.685","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197404","1975.61","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197405","2106.425","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197406","2062.233","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197407","2177.12","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197408","2253.218","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197409","2277.42","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197410","2424.929","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197411","2319.247","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197412","2197.366","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197413","26076.326","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197501","2270.685","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197502","1831.903","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197503","1954.664","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197504","1652.163","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197505","1736","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197506","1804.412","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197507","1913.992","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197508","1974.218","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197509","2020.658","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197510","2218.314","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197511","2113.008","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197512","2234.969","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197513","23724.571","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197601","2150.461","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197602","1874.356","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197603","1933.543","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197604","1874.729","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197605","1997.3","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197606","1974.256","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197607","2084.618","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197608","2101.793","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197609","2094.473","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197610","2381.623","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197611","2304.116","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197612","2407.155","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197613","25178.928","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197701","2212.28","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197702","1793.836","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197703","2065.823","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197704","1955.14","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197705","2098.059","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197706","2135.302","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197707","2096.405","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197708","2202.892","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197709","2245.037","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197710","2336.17","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197711","2295.447","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197712","2347.093","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197713","25783.056","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197801","2331.732","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197802","1959.208","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197803","1967.982","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197804","2004.899","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197805","2116.261","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197806","2049.156","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197807","2158.673","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197808","2183.438","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197809","2140.903","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197810","2337.48","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197811","2317.929","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197812","2370.682","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197813","25938.83","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197901","2426.43","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197902","2062.437","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197903","2157.034","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197904","2023.276","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197905","2215.241","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197906","2163.036","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197907","2189.054","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197908","2283.993","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197909","2210.919","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197910","2435.233","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197911","2390.108","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197912","2437.887","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","197913","26994.404","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198001","2375.149","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198002","2108.847","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198003","2178.982","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198004","1955.818","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198005","2019.7","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198006","1935.352","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198007","1916.163","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198008","1932.246","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198009","2078.867","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198010","2273.587","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198011","2204.38","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198012","2328.025","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198013","25308.255","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198101","2171.915","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198102","1804.534","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198103","2041.327","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198104","1861.779","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198105","1986.063","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198106","1910.701","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198107","1977.471","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198108","2008.204","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198109","2008.971","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198110","2125.471","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198111","2008.901","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198112","2158.269","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198113","24064.663","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198201","2077.668","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198202","1710.51","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198203","1852.336","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198204","1728.972","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198205","1681.615","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198206","1701.139","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198207","1729.319","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198208","1784.225","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198209","1737.426","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198210","1880.576","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198211","1856.966","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198212","1777.472","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
"TNICBUS","198213","21519.077","13","End-Use Energy Consumed by the Industrial Sector","Trillion Btu"
